customer_id,customer_name,reg_date
7763,Kartik Chatterjee,23/07/23
7764,Nirvi Chaudry,20/05/25
7765,Kaira Ghose,11/04/25
7766,Aarna Jain,15/11/24
7767,Parinaaz Kala,06/10/23
7768,Piya Bera,01/04/24
7769,Manjari Kalita,13/03/24
7770,Hridaan Kala,21/09/24
7771,Shalv Tailor,20/01/24
7772,Tejas Keer,04/10/24
7773,Diya Golla,05/05/25
7774,Baiju Chauhan,09/09/23
7775,Saksham Manda,28/12/24
7776,Ela Badami,05/10/23
7777,Advika Chacko,25/10/23
7778,Anay Hans,23/07/24
7779,Vivaan Chakraborty,29/04/25
7780,Priyansh Sampath,24/08/24
7781,Aradhya Ratti,25/02/25
7782,Dhanush Sandal,15/08/23
7783,Romil Salvi,16/12/23
7784,Amira Rastogi,02/04/25
7785,Anahi Kalla,13/11/23
7786,Uthkarsh Apte,30/06/24
7787,Pihu Bail,30/04/25
7788,Hazel Date,13/01/24
7789,Biju Kapur,07/03/24
7790,Anvi Sodhi,19/09/23
7791,Lagan Sachar,20/11/24
7792,Nakul Kohli,03/12/24
7793,Priyansh Walla,31/07/24
7794,Heer Ganesh,07/06/23
7795,Seher Brar,18/02/25
7796,Prerak Varma,28/05/24
7797,Seher Sagar,23/08/24
7798,Nishith Kothari,03/09/23
7799,Kashvi Maharaj,19/08/24
7800,Ranbir Kadakia,19/12/23
7801,Zaina Shah,16/10/24
7802,Rhea Saini,09/12/24
7803,Adah Uppal,02/03/24
7804,Anika Ranganathan,03/11/24
7805,Ivana Taneja,31/01/24
7806,Miraan Raja,20/03/24
7807,Zeeshan Ratti,06/04/25
7808,Siya Ganesh,13/10/24
7809,Hansh Sridhar,27/11/23
7810,Samarth Bera,29/12/24
7811,Vidur Bahri,07/12/24
7812,Raunak Sarma,02/05/25
7813,Emir Sibal,16/07/23
7814,Prisha Sandal,06/01/24
7815,Damini Kala,15/03/24
7816,Zeeshan Walia,06/03/25
7817,Amani Bobal,29/12/24
7818,Himmat Khare,27/10/23
7819,Oorja Sant,20/09/24
7820,Dharmajan Sridhar,01/01/25
7821,Amani Khurana,23/12/23
7822,Aarush Lad,09/10/24
7823,Gokul Kapoor,18/11/24
7824,Jayan Krishnan,04/11/24
7825,Chirag Bhatia,07/01/24
7826,Hazel Sahni,17/08/24
7827,Aarush Rattan,25/08/23
7828,Rasha Kari,06/10/23
7829,Nayantara Bhalla,23/04/25
7830,Aaina Sem,16/05/25
7831,Inaaya  Saha,14/03/25
7832,Jayant Bhasin,13/03/24
7833,Nirvaan Bir,21/09/24
7834,Saira Kakar,11/04/25
7835,Tara Shankar,02/12/24
7836,Anya Vyas,22/08/23
7837,Drishya Koshy,04/08/24
7838,Aayush Goel,05/12/23
7839,Prerak Majumdar,07/12/23
7840,Raunak Divan,05/06/24
7841,Samaira Dada,28/03/25
7842,Oorja Chand,01/09/24
7843,Hunar Babu,26/05/24
7844,Diya Dhaliwal,02/07/24
7845,Zaina Garg,18/05/25
7846,Pranay D’Alia,25/11/24
7847,Adira Bhatnagar,29/05/24
7848,Keya Bal,07/05/25
7849,Shaan Chawla,12/04/25
7850,Kismat Varma,11/01/24
7851,Vaibhav Dass,24/01/24
7852,Neysa Buch,11/05/25
7853,Kaira Cheema,28/03/25
7854,Taimur Bhasin,29/10/24
7855,Aarush Dara,19/07/24
7856,Kanav Bajaj,15/02/24
7857,Ayesha Rattan,21/05/24
7858,Neysa Bedi,03/02/24
7859,Manjari Chatterjee,27/04/25
7860,Rhea Soni,04/12/23
7861,Ahana  Dass,29/05/24
7862,Onkar Sandal,01/01/25
7863,Ayesha Sama,20/06/23
7864,Mamooty Samra,08/11/23
7865,Farhan Bal,31/01/25
7866,Dhanuk Vig,09/06/24
7867,Uthkarsh Mammen,15/10/23
7868,Hridaan Rattan,13/08/24
7869,Ivan Bhardwaj,12/11/23
7870,Kaira Kakar,26/03/24
7871,Vaibhav Handa,23/11/24
7872,Shalv Verma,06/03/24
7873,Rohan Dhaliwal,14/04/25
7874,Indrajit Chanda,19/05/24
7875,Gatik Talwar,08/07/23
7876,Kismat Mahal,11/07/23
7877,Jivin Vora,13/05/24
7878,Tara Kant,23/02/25
7879,Hrishita Manne,30/11/24
7880,Rohan Sinha,24/12/23
7881,Samar Vig,16/09/23
7882,Anahi Butala,10/02/25
7883,Shanaya Brahmbhatt,23/04/25
7884,Chirag Karnik,31/10/24
7885,Nayantara Joshi,13/05/24
7886,Rania Dubey,23/08/24
7887,Pari Sanghvi,11/09/24
7888,Taran Sekhon,14/08/23
7889,Kartik Kale,14/06/23
7890,Ritvik Gulati,21/10/24
7891,Samar Wadhwa,19/08/23
7892,Ryan Maharaj,27/06/24
7893,Anvi Raman,28/07/24
7894,Manikya Jha,25/08/23
7895,Keya Swamy,08/10/24
7896,Faiyaz Kaur,26/12/24
7897,Anahita Lall,30/11/23
7898,Dhanuk Tailor,05/07/23
7899,Aayush Lanka,31/03/24
7900,Nitara Wagle,24/08/23
7901,Rania Talwar,25/06/24
7902,Trisha Iyer,22/02/24
7903,Advika Sem,09/04/25
7904,Anaya Bora,04/09/24
7905,Priyansh Mani,13/09/23
7906,Indrajit Karpe,14/03/24
7907,Ayesha Keer,27/09/24
7908,Shanaya Rau,01/11/23
7909,Indrajit Ramanathan,02/02/24
7910,Gatik Date,02/02/24
7911,Ahana  Dhaliwal,27/10/23
7912,Zain Lal,10/06/23
7913,Bhamini Sankar,22/01/25
7914,Alisha Mallick,11/04/24
7915,Alisha Loke,10/10/24
7916,Nirvaan Gour,31/10/24
7917,Ishaan Dani,19/11/24
7918,Khushi Bava,26/05/24
7919,Nitya Khurana,01/01/24
7920,Sahil Das,17/05/24
7921,Akarsh Yadav,29/12/23
7922,Dhanush Chacko,07/07/24
7923,Alisha Saha,27/02/25
7924,Gokul Gopal,28/11/24
7925,Manikya Choudhry,19/10/24
7926,Ishita Malhotra,13/12/23
7927,Saira Garg,21/08/24
7928,Kartik Bakshi,19/06/23
7929,Seher Hora,12/02/25
7930,Emir Bhandari,13/08/24
7931,Aayush Tank,21/08/23
7932,Yuvraj  Barad,20/09/23
7933,Shamik Ganesh,28/04/24
7934,Jiya Sangha,10/05/24
7935,Eshani Thaman,15/04/24
7936,Hunar Dey,07/03/24
7937,Shalv Bassi,30/11/24
7938,Ayesha Goda,11/11/23
7939,Sahil Baral,05/01/25
7940,Nayantara Contractor,16/08/23
7941,Hiran Keer,31/01/24
7942,Ishita Chander,29/11/23
7943,Badal Cheema,26/06/24
7944,Tara Wali,01/06/24
7945,Abram Kant,18/10/24
7946,Stuvan Ghose,23/03/24
7947,Vritika Rege,10/09/23
7948,Vaibhav Sama,13/12/23
7949,Aaryahi Sastry,25/08/23
7950,Shanaya Loyal,29/06/23
7951,Vanya Sood,09/01/25
7952,Hazel Dara,04/05/25
7953,Vritika Cherian,02/08/23
7954,Kiara Bajaj,22/05/24
7955,Taran Hayre,18/09/23
7956,Ehsaan Ratti,23/12/23
7957,Umang Saha,21/10/24
7958,Kavya Samra,19/01/24
7959,Abram Chadha,11/08/24
7960,Taimur Dass,27/11/23
7961,Vritika Kalla,25/09/24
7962,Mamooty Reddy,04/01/24
7963,Saanvi Ramanathan,23/10/23
7964,Jayant Din,18/01/25
7965,Jivika Ghose,01/04/24
7966,Adah Mangat,12/06/23
7967,Arnav Guha,02/07/23
7968,Aniruddh Jha,16/01/25
7969,Aayush Contractor,24/09/24
7970,Raghav Bawa,11/04/25
7971,Yashvi Yogi,12/01/24
7972,Alia Sharma,08/01/24
7973,Himmat Choudhry,13/05/25
7974,Kiaan Ram,04/04/25
7975,Ivana Bora,12/10/23
7976,Anvi Kumar,04/03/24
7977,Lagan Sani,20/01/25
7978,Khushi Tank,15/11/23
7979,Ivana Shroff,26/02/24
7980,Jayan Kade,25/05/25
7981,Drishya Garg,21/09/23
7982,Keya Loyal,01/04/24
7983,Abram D’Alia,02/11/23
7984,Zoya Swamy,11/11/23
7985,Devansh Virk,19/04/25
7986,Samar Gade,19/02/24
7987,Nayantara Wagle,22/01/25
7988,Keya Char,24/08/24
7989,Yasmin Sarkar,22/01/25
7990,Shayak Kata,03/09/24
7991,Sara Sharma,02/03/25
7992,Shamik Toor,18/04/25
7993,Ayesha Viswanathan,03/03/25
7994,Rasha Iyengar,31/10/24
7995,Prerak Kapoor,03/03/25
7996,Manjari Sachdev,06/08/23
7997,Jivin Char,24/12/23
7998,Kashvi Balasubramanian,14/10/23
7999,Vivaan Jayaraman,26/07/23
8000,Shray Sarkar,29/07/24
8001,Lakshay Wadhwa,26/10/23
8002,Nirvi Vohra,12/04/24
8003,Hrishita Dutta,27/06/24
8004,Indranil Sachdeva,30/01/24
8005,Ojas Dasgupta,31/10/23
8006,Kabir Chaudhary,02/07/24
8007,Onkar Mahal,31/08/23
8008,Mannat Khare,14/02/25
8009,Aniruddh Mall,02/03/24
8010,Rati Toor,21/02/25
8011,Amani Anand,18/09/24
8012,Armaan Shan,23/07/24
8013,Eva Dave,10/12/23
8014,Tara Buch,12/09/24
8015,Sara Deshpande,13/05/24
8016,Jayant Reddy,16/05/24
8017,Ira Dhar,06/03/25
8018,Mishti Sood,05/09/24
8019,Aradhya Boase,25/10/23
8020,Diya Kashyap,10/04/24
8021,Advik Andra,12/08/24
8022,Mehul Jayaraman,27/01/24
8023,Seher Mandal,20/04/25
8024,Ahana  Vaidya,12/09/23
8025,Riya Barad,25/07/24
8026,Biju Dara,18/02/24
8027,Tejas Lall,03/06/23
8028,Parinaaz Baria,02/04/24
8029,Nitara Kadakia,12/06/24
8030,Divit Shenoy,12/07/24
8031,Reyansh Chand,12/09/23
8032,Krish Kohli,21/08/23
8033,Bhamini Rajan,06/06/23
8034,Madhav Choudhary,31/12/23
8035,Sahil Chokshi,14/02/24
8036,Riaan Tiwari,30/08/23
8037,Tiya Gade,11/02/25
8038,Tara Jain,01/03/25
8039,Yashvi Baria,07/05/25
8040,Purab Bhagat,17/12/23
8041,Neelofar Uppal,29/11/24
8042,Vedika Varty,08/12/23
8043,Zara Kibe,27/10/23
8044,Saanvi Magar,21/09/24
8045,Vihaan Contractor,27/06/24
8046,Tara Dass,25/12/23
8047,Seher Roy,28/09/23
8048,Dharmajan Bava,13/03/24
8049,Manjari Sagar,01/07/24
8050,Anika Bawa,16/07/24
8051,Vihaan Rattan,28/11/24
8052,Pranay Bawa,28/09/24
8053,Myra Choudhry,09/10/23
8054,Stuvan Thakur,15/01/25
8055,Riaan Bajaj,15/02/24
8056,Tejas Badal,13/08/24
8057,Misha Chaudhari,09/09/23
8058,Damini Ghosh,23/06/23
8059,Alia Ray,02/04/25
8060,Ela Seth,23/06/23
8061,Adira Manne,03/10/24
8062,Krish Goel,07/04/25
8063,Prisha Aurora,02/07/23
8064,Zaina Karnik,26/01/24
8065,Kashvi Sibal,23/02/24
8066,Sumer Keer,15/09/24
8067,Ritvik Bedi,20/05/25
8068,Vardaniya Kapoor,22/08/24
8069,Vihaan Madan,15/12/24
8070,Vidur Gole,31/07/24
8071,Yuvraj  Rana,22/10/23
8072,Ishita Mallick,07/12/24
8073,Saksham Sama,25/03/25
8074,Yashvi Divan,04/03/24
8075,Navya Bhatt,27/12/24
8076,Zain Krishnamurthy,03/06/23
8077,Faiyaz Garg,25/04/25
8078,Arhaan Bhalla,27/06/23
8079,Advik Dasgupta,24/08/24
8080,Tanya Raj,25/09/24
8081,Samiha Warrior,11/02/25
8082,Biju Rajagopalan,17/06/24
8083,Nakul Chander,08/03/25
8084,Kashvi Gara,06/12/23
8085,Ojas Kadakia,28/08/24
8086,Biju Dhawan,03/08/23
8087,Jiya Rattan,10/11/23
8088,Umang Salvi,09/01/25
8089,Jiya Tella,30/06/23
8090,Sana Gill,16/01/24
8091,Anvi Wali,09/10/24
8092,Seher Maharaj,12/07/24
8093,Tanya Sachar,16/01/24
8094,Shlok Bhandari,03/05/25
8095,Veer Mangat,13/11/24
8096,Aayush Karan,12/11/24
8097,Neelofar Sunder,19/05/25
8098,Anahi Rege,24/05/24
8099,Shlok Wadhwa,02/09/23
8100,Aarav Wagle,13/02/25
8101,Aaryahi Apte,21/01/24
8102,Prerak Ben,04/12/23
8103,Indranil Anand,16/04/24
8104,Zaina Dyal,04/11/24
8105,Uthkarsh Rastogi,27/04/25
8106,Advika Konda,16/02/24
8107,Samiha Manda,30/12/24
8108,Rasha Chaudhari,09/04/24
8109,Tara Gera,09/11/23
8110,Nehmat Warrior,30/06/23
8111,Nirvi Anne,19/04/25
8112,Krish Sha,17/05/24
8113,Vardaniya Khalsa,17/03/24
8114,Drishya Bora,23/05/25
8115,Anika Swamy,27/08/24
8116,Elakshi Gill,25/06/23
8117,Prisha Grewal,08/10/23
8118,Chirag Rana,14/02/24
8119,Vivaan Seshadri,23/04/25
8120,Tushar Bir,28/07/24
8121,Vardaniya Dora,27/10/24
8122,Ivan Sangha,19/09/23
8123,Pari Dalal,04/08/24
8124,Zoya Bhasin,30/06/24
8125,Kavya Bora,06/01/25
8126,Vritika Goda,02/03/24
8127,Aniruddh Mani,07/09/24
8128,Shayak Kulkarni,28/11/24
8129,Amani Sekhon,02/10/23
8130,Hrishita Venkataraman,29/11/23
8131,Manjari Chanda,08/11/23
8132,Yakshit Mannan,25/11/23
8133,Gatik Ram,30/04/25
8134,Prisha Chanda,20/03/24
8135,Dhanuk Arya,18/09/23
8136,Myra Bera,10/05/24
8137,Rania Chandran,26/02/25
8138,Zoya Lalla,03/08/24
8139,Dhanuk Bail,25/03/24
8140,Madhup Rajagopalan,05/02/25
8141,Arnav Sehgal,17/02/25
8142,Hrishita Bahl,07/09/23
8143,Mohanlal Gala,06/06/23
8144,Ivana Dar,24/07/24
8145,Vritika Keer,30/03/24
8146,Lavanya Badal,03/07/24
8147,Gokul Krishnamurthy,09/09/23
8148,Aayush Sengupta,27/12/24
8149,Arnav Chandran,03/01/24
8150,Divij Dyal,27/08/24
8151,Anvi Bhatt,07/05/24
8152,Shray Shenoy,09/02/25
8153,Nishith Balay,31/08/24
8154,Oorja De,21/08/24
8155,Anahi Contractor,15/01/25
8156,Sumer Savant,14/06/24
8157,Vaibhav Balan,04/08/24
8158,Tarini Bail,20/05/25
8159,Prisha Saraf,07/10/24
8160,Sahil Jha,03/06/24
8161,Amira Seshadri,23/01/24
8162,Elakshi Balan,08/11/24
8163,Saanvi Krishna,21/11/23
8164,Khushi Sarma,02/09/23
8165,Yakshit Lad,27/02/25
8166,Eshani Vyas,25/11/24
8167,Yuvraj  Ramesh,03/02/25
8168,Ryan Bala,16/10/23
8169,Keya Rajagopal,26/07/24
8170,Ehsaan Madan,09/07/23
8171,Siya Vasa,09/03/25
8172,Tejas Rajagopalan,20/03/25
8173,Fateh Bhagat,03/11/24
8174,Bhavin Tella,05/05/24
8175,Kashvi Bedi,03/06/23
8176,Kiaan Kara,16/05/24
8177,Rania Sanghvi,09/12/24
8178,Ishaan Bains,13/11/23
8179,Anahi Basak,25/12/24
8180,Khushi Badami,16/01/24
8181,Yashvi Badal,08/04/24
8182,Nirvaan Anand,30/01/24
8183,Neelofar Tak,28/11/24
8184,Manikya Dube,06/09/23
8185,Baiju Sastry,09/02/25
8186,Anay Samra,08/02/25
8187,Myra Dey,26/11/24
8188,Uthkarsh Viswanathan,28/03/25
8189,Hiran Singh,30/06/24
8190,Navya Virk,10/04/24
8191,Dhruv Seshadri,17/03/24
8192,Taran Buch,23/02/25
8193,Hansh Jhaveri,25/02/25
8194,Riya Ramanathan,18/07/23
8195,Aayush Khosla,05/08/23
8196,Himmat Verma,11/01/24
8197,Kanav Dhillon,14/05/25
8198,Lavanya Verma,20/06/24
8199,Ayesha Tank,11/10/23
8200,Vaibhav Issac,10/04/25
8201,Neysa Buch,18/02/25
8202,Dhanush Bora,06/01/24
8203,Suhana Kapadia,11/04/24
8204,Ehsaan Lad,29/03/25
8205,Hridaan Lala,26/05/24
8206,Jiya Deshpande,26/03/25
8207,Fateh Sabharwal,07/09/24
8208,Kismat Warrior,25/01/25
8209,Ishita Khalsa,10/09/24
8210,Anahita Dutta,17/08/24
8211,Gokul Badal,14/03/25
8212,Jivin Anne,12/01/24
8213,Tejas Ravel,13/06/23
8214,Vanya Shah,08/03/25
8215,Divij Bath,25/05/25
8216,Baiju Vasa,01/09/24
8217,Keya Maharaj,06/10/23
8218,Anika Manne,01/12/23
8219,Jayesh Bhat,09/02/24
8220,Dhruv Sundaram,29/11/24
8221,Baiju D’Alia,14/06/24
8222,Kismat Badami,03/08/24
8223,Tanya Som,29/06/23
8224,Divij Sachar,12/04/25
8225,Aradhya Deol,23/02/24
8226,Samiha Walia,26/06/23
8227,Jhanvi Wali,26/01/24
8228,Aaina Sha,27/08/24
8229,Advik Bhattacharyya,18/04/25
8230,Rania Kuruvilla,25/09/24
8231,Umang Kashyap,04/12/24
8232,Rohan Varma,19/09/23
8233,Zara Dey,17/08/23
8234,Siya Badami,02/11/23
8235,Manikya Virk,26/01/25
8236,Anya Gaba,05/10/23
8237,Akarsh Lall,20/08/23
8238,Lavanya Gour,16/02/24
8239,Urvi Dugal,27/03/25
8240,Seher Srivastava,24/11/24
8241,Misha Khatri,28/11/24
8242,Ryan Edwin,09/07/24
8243,Seher Chakraborty,28/10/23
8244,Aarav Baria,24/11/23
8245,Seher Rau,23/02/24
8246,Shamik Gole,13/07/23
8247,Jiya Batra,21/08/24
8248,Aaryahi Reddy,06/03/25
8249,Ela Chakraborty,22/07/23
8250,Jhanvi Bhakta,22/07/23
8251,Mohanlal Deshpande,26/03/25
8252,Divij Ramesh,19/02/24
8253,Nirvi Bhakta,21/04/24
8254,Hansh Goda,30/01/24
8255,Dishani Goel,20/07/23
8256,Sumer Cherian,01/10/23
8257,Zeeshan Bhattacharyya,13/01/24
8258,Ahana  Wali,10/09/24
8259,Mehul Gopal,11/07/24
8260,Fateh Gandhi,24/05/24
8261,Ryan Koshy,02/06/24
8262,Shayak Lanka,22/04/24
8263,Kiara Desai,27/12/23
8264,Vritika Sethi,17/06/24
8265,Indranil Agrawal,20/04/24
8266,Sara Sekhon,06/10/23
8267,Lakshit Jain,19/02/25
8268,Saksham Thaman,06/10/23
8269,Uthkarsh Srinivasan,01/02/24
8270,Madhav Sabharwal,16/02/25
8271,Dharmajan Buch,29/03/25
8272,Lakshit Golla,04/11/23
8273,Indrans Ahuja,11/06/23
8274,Nakul Borra,30/06/24
8275,Lavanya Kale,06/05/25
8276,Parinaaz Bhat,01/07/24
8277,Neysa Bassi,20/06/23
8278,Sahil Dar,13/08/23
8279,Anika Atwal,04/07/23
8280,Zoya Keer,13/12/23
8281,Ivana Goswami,06/06/24
8282,Onkar Bath,07/01/24
8283,Akarsh Kade,28/11/24
8284,Jivin Mall,02/06/23
8285,Sumer Mann,17/04/24
8286,Dhanush Hora,13/07/23
8287,Mamooty Badal,18/10/23
8288,Badal Borah,25/01/24
8289,Tushar Madan,24/01/25
8290,Adira Dhar,27/12/23
8291,Vritika Sengupta,26/06/24
8292,Lagan Ram,25/09/23
8293,Myra Madan,25/04/25
8294,Drishya Mall,11/10/23
8295,Kashvi Sarna,04/10/24
8296,Aradhya Gera,13/07/23
8297,Mahika Ramaswamy,21/04/25
8298,Amira Bansal,07/01/25
8299,Trisha Maharaj,12/11/24
8300,Pari Johal,25/04/24
8301,Arnav Kashyap,05/09/24
8302,Reyansh Taneja,14/11/23
8303,Aarush Chopra,22/06/24
8304,Vidur Yohannan,24/09/24
8305,Nayantara Kanda,03/10/23
8306,Arnav Wadhwa,16/04/25
8307,Rati Toor,26/09/23
8308,Seher Gokhale,21/10/23
8309,Neysa Khare,01/03/25
8310,Vardaniya Yohannan,19/05/24
8311,Tushar Sarna,20/11/24
8312,Aayush Luthra,15/03/24
8313,Aayush Sridhar,14/08/23
8314,Aarav Shan,14/03/25
8315,Anahita Krishnan,13/05/24
8316,Tushar Chopra,28/02/25
8317,Vardaniya Bali,13/07/24
8318,Zeeshan Sura,28/09/24
8319,Aarav Atwal,02/08/23
8320,Shalv Vala,22/03/25
8321,Eshani Buch,23/08/23
8322,Damini Lad,29/03/24
8323,Taran Ravi,10/02/25
8324,Indranil Dar,12/03/25
8325,Reyansh Samra,06/02/25
8326,Zoya Borra,29/09/23
8327,Anaya Bhatti,04/09/24
8328,Ehsaan Mani,06/01/24
8329,Lakshit Koshy,12/08/24
8330,Ayesha Mannan,11/09/24
8331,Pranay Mahal,06/08/23
8332,Sahil Ray,03/09/24
8333,Samiha Chauhan,04/10/24
8334,Aaina Kanda,23/10/24
8335,Priyansh Ratta,09/09/23
8336,Advik Balan,09/01/24
8337,Bhavin Bains,29/07/23
8338,Hrishita Maharaj,27/08/24
8339,Baiju Kaur,28/03/24
8340,Neelofar Lata,13/06/23
8341,Vanya Shukla,22/07/23
8342,Sara Dada,31/07/24
8343,Ryan Sengupta,30/05/23
8344,Aaryahi Datta,05/12/23
8345,Romil Mallick,26/07/24
8346,Keya Ramanathan,07/08/24
8347,Vaibhav Sundaram,01/01/25
8348,Shalv Deep,31/07/24
8349,Lavanya Vig,28/04/24
8350,Samar Borra,07/12/24
8351,Saira Mann,08/03/25
8352,Raghav Ramesh,15/06/24
8353,Bhavin Saini,04/06/23
8354,Priyansh Sridhar,04/09/23
8355,Akarsh Zachariah,08/12/23
8356,Gokul Chad,03/08/24
8357,Samaira Vohra,17/12/23
8358,Mannat Sandhu,13/04/24
8359,Uthkarsh Bahri,15/10/23
8360,Advik Sekhon,06/07/24
8361,Nayantara Kannan,09/03/25
8362,Nirvaan Bava,18/08/24
8363,Aaryahi Jayaraman,27/02/24
8364,Emir Dubey,06/05/25
8365,Yuvraj  Talwar,29/10/23
8366,Tushar Raman,14/07/23
8367,Jivika Chokshi,22/07/23
8368,Saksham Goda,15/01/24
8369,Sumer Khosla,11/04/25
8370,Nakul Jhaveri,07/06/23
8371,Onkar Kunda,16/03/24
8372,Uthkarsh Cheema,19/04/24
8373,Ishaan Cherian,19/03/24
8374,Seher Sethi,09/07/23
8375,Indrans Tandon,20/07/24
8376,Riya Sinha,23/09/23
8377,Kavya Korpal,25/02/25
8378,Charvi Lall,24/05/24
8379,Rania Ramanathan,07/03/24
8380,Purab Divan,27/11/24
8381,Myra Shukla,23/10/24
8382,Advika Gupta,26/10/24
8383,Stuvan Bhattacharyya,23/11/24
8384,Kartik Dalal,01/09/23
8385,Umang Dewan,22/03/24
8386,Jayan Varma,11/04/25
8387,Jiya Apte,04/02/25
8388,Samiha Das,02/06/24
8389,Kashvi Mannan,11/01/24
8390,Romil Gera,04/06/24
8391,Kismat Kurian,20/02/24
8392,Shamik Konda,24/04/24
8393,Khushi Wali,29/09/24
8394,Yashvi Krishnan,21/03/25
8395,Aradhya Butala,26/03/24
8396,Sara Rout,22/11/24
8397,Eshani Sarna,09/02/24
8398,Anvi Sharma,01/08/23
8399,Akarsh De,25/03/25
8400,Piya Gaba,12/11/23
8401,Yuvraj  Solanki,10/04/24
8402,Bhavin Manne,03/04/24
8403,Navya Shetty,04/02/24
8404,Shayak Lala,24/09/24
8405,Piya Kothari,16/03/24
8406,Neelofar Sachdev,15/11/24
8407,Urvi Ranganathan,06/07/23
8408,Uthkarsh Mammen,24/12/23
8409,Ojas Kanda,13/10/23
8410,Tarini Kaur,07/02/24
8411,Myra Ahluwalia,07/11/23
8412,Ryan Desai,21/06/23
8413,Armaan Samra,19/04/25
8414,Bhamini Rao,10/09/23
8415,Umang Bala,07/08/23
8416,Vivaan Ramachandran,26/02/25
8417,Advik Din,29/09/24
8418,Neelofar Bhardwaj,02/05/25
8419,Armaan Chokshi,22/02/24
8420,Seher Das,06/10/23
8421,Kartik Ravel,05/03/25
8422,Zaina Khare,15/06/23
8423,Ojas Seth,09/09/23
8424,Mahika Bahri,09/07/24
8425,Aradhya Tella,26/01/25
8426,Farhan Goel,24/02/24
8427,Vivaan Sankaran,17/06/24
8428,Mishti Kala,20/01/24
8429,Kimaya Rattan,10/11/24
8430,Samarth Maharaj,21/10/24
8431,Himmat Golla,07/03/25
8432,Divij Gill,03/08/23
8433,Eshani Bhatnagar,11/02/25
8434,Dhanuk Bhardwaj,23/12/24
8435,Anahi Loke,09/05/24
8436,Yakshit Behl,29/06/23
8437,Sumer Dasgupta,28/10/24
8438,Veer Gandhi,29/03/24
8439,Zain Vaidya,27/11/23
8440,Hiran Gupta,29/08/23
8441,Ahana  Sangha,23/06/23
8442,Tara Tiwari,14/12/24
8443,Zaina Lalla,29/12/24
8444,Rati Kara,04/06/23
8445,Nitya Garde,22/12/23
8446,Hazel Bora,06/08/24
8447,Saanvi Johal,03/09/23
8448,Lavanya Choudhury,07/04/24
8449,Jivin Dasgupta,28/11/23
8450,Vanya Bava,12/07/23
8451,Jivin Chawla,16/12/23
8452,Pihu Batra,30/08/23
8453,Tushar Doctor,26/09/24
8454,Umang Balay,28/01/25
8455,Ahana  Chakrabarti,12/03/25
8456,Adira Som,07/08/23
8457,Tushar Yadav,10/06/23
8458,Dharmajan Kapur,28/10/24
8459,Yuvaan Iyer,25/12/24
8460,Baiju Biswas,22/05/25
8461,Riaan Saha,22/03/25
8462,Miraya Chaudhary,02/09/24
8463,Hridaan Sule,29/04/24
8464,Mohanlal Rastogi,29/07/24
8465,Samiha Randhawa,05/03/24
8466,Kartik Keer,19/06/23
8467,Divit Lata,02/07/23
8468,Zara Lata,08/08/23
8469,Taran Banerjee,13/10/23
8470,Madhup Rajagopal,15/12/23
8471,Vedika Mane,22/01/25
8472,Sara Iyer,01/04/24
8473,Rati Chanda,06/06/24
8474,Rhea Sami,29/06/23
8475,Hrishita Balakrishnan,12/07/23
8476,Hunar Karnik,03/11/23
8477,Reyansh Anand,28/07/23
8478,Jayan Chowdhury,12/09/23
8479,Farhan Bora,06/05/25
8480,Vritika Grover,22/04/24
8481,Biju Balay,16/05/24
8482,Hridaan Mander,02/12/23
8483,Advik Grover,05/03/25
8484,Yashvi Dada,24/06/23
8485,Nirvaan Kapur,26/11/24
8486,Seher Dutt,25/05/24
8487,Ira Raja,01/09/23
8488,Mohanlal Sami,16/05/25
8489,Nayantara Wable,19/05/24
8490,Sana Sachdev,04/01/25
8491,Zaina Devan,16/10/24
8492,Damini Dube,20/05/25
8493,Miraan Khalsa,05/08/23
8494,Trisha Kata,22/11/23
8495,Hansh Lala,11/09/24
8496,Mishti Dada,08/06/23
8497,Mohanlal Krishnamurthy,18/06/24
8498,Rohan Amble,25/12/24
8499,Aarav Hegde,08/12/23
8500,Ritvik Shere,01/06/24
8501,Ahana  Raja,28/11/24
8502,Ritvik Sankar,21/11/24
8503,Jayesh Dara,10/11/24
8504,Arhaan Anand,27/12/24
8505,Reyansh Bhavsar,30/11/23
8506,Dishani Keer,01/03/24
8507,Charvi Sathe,08/01/24
8508,Hrishita D’Alia,19/10/24
8509,Riaan Wali,26/03/24
8510,Divij Shukla,03/06/24
8511,Nirvi Ben,06/10/24
8512,Devansh Srinivasan,08/08/24
8513,Hazel Tank,08/01/24
8514,Reyansh Vyas,10/09/23
8515,Dishani Kalita,16/07/24
8516,Misha Chaudhry,28/06/24
8517,Vanya Jha,23/01/24
8518,Sahil Guha,16/11/23
8519,Yakshit Varty,23/01/25
8520,Devansh Mahajan,01/07/23
8521,Stuvan Sandal,04/07/23
8522,Advika Vohra,14/07/23
8523,Jayan Bedi,22/09/24
8524,Yuvaan Ganguly,08/05/25
8525,Krish Vala,18/08/24
8526,Madhav Mann,14/04/24
8527,Pihu Bedi,08/10/23
8528,Jhanvi Mani,04/12/23
8529,Eva Shukla,09/11/24
8530,Dhanush Gala,03/11/24
8531,Samar Sur,27/12/23
8532,Vaibhav Mandal,06/01/25
8533,Eva Dubey,20/08/24
8534,Madhup Balakrishnan,16/03/24
8535,Pranay Vasa,20/03/25
